A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_CDS_PINID!PIN_XNET_PINS!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!C:/GitHub_Orcad_Projects/Grid-TInv_TIDA-01606/TIDA-01606_PowerCard/Board/solutionstida01606_powercard_rev17.brd!Mon Feb 12 16:30:49 2024!-2454.000!-4774.484!22546.000!20225.516!0.001!mils!TIDA01606_POWERCARD_0!94.400000 mil!4!UP TO DATE!
S!ILA_P!U9!3!@tida01606_powercard_0.schematic1(sch_1):ins14485159@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F4!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485159@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F4!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485201@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F3!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485243@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F2!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485285@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F1!!!!!!!!!!
S!N14321043!C19!2!@tida01606_powercard_0.schematic1(sch_1):ins14321027@discrete.\cap np.normal\(chips)!CAP NP_RC0402N_0.47U 0402 6.3V!!!F402!!!!!!!!!!
S!GND!C44!1!@tida01606_powercard_0.schematic1(sch_1):ins14296483@discrete.\cap np.normal\(chips)!CAP NP_RES0603_0.1U 0603 25V!!!F383!!!!!!!!!!
S!3.3V!C44!2!@tida01606_powercard_0.schematic1(sch_1):ins14296483@discrete.\cap np.normal\(chips)!CAP NP_RES0603_0.1U 0603 25V!!!F383!!!!!!!!!!
S!N13948983!D13!1!@tida01606_powercard_0.schematic1(sch_1):ins13949548@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_MMBZ27VALT1G!!!F362!!!!!!!!!!
S!N13948987!D13!2!@tida01606_powercard_0.schematic1(sch_1):ins13949548@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_MMBZ27VALT1G!!!F362!!!!!!!!!!
S!VINV_A!D13!3!@tida01606_powercard_0.schematic1(sch_1):ins13949548@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_MMBZ27VALT1G!!!F362!!!!!!!!!!
S!N13950475!D14!1!@tida01606_powercard_0.schematic1(sch_1):ins13950541@tida01606_powercard_0.\d1g2c1_0.normal\(chips)!D1G2C1_0_SOT23_TL431_D1G2C1!!!F361!!!!!!!!!!
S!N13950471!D14!2!@tida01606_powercard_0.schematic1(sch_1):ins13950541@tida01606_powercard_0.\d1g2c1_0.normal\(chips)!D1G2C1_0_SOT23_TL431_D1G2C1!!!F361!!!!!!!!!!
S!5V_2!D14!3!@tida01606_powercard_0.schematic1(sch_1):ins13950541@tida01606_powercard_0.\d1g2c1_0.normal\(chips)!D1G2C1_0_SOT23_TL431_D1G2C1!!!F361!!!!!!!!!!
S!N13951425!D16!1!@tida01606_powercard_0.schematic1(sch_1):ins13951491@tida01606_powercard_0.\d1g2c1_0.normal\(chips)!D1G2C1_0_SOT23_TL431_D1G2C1!!!F360!!!!!!!!!!
S!N13951421!D16!2!@tida01606_powercard_0.schematic1(sch_1):ins13951491@tida01606_powercard_0.\d1g2c1_0.normal\(chips)!D1G2C1_0_SOT23_TL431_D1G2C1!!!F360!!!!!!!!!!
S!5V_3!D16!3!@tida01606_powercard_0.schematic1(sch_1):ins13951491@tida01606_powercard_0.\d1g2c1_0.normal\(chips)!D1G2C1_0_SOT23_TL431_D1G2C1!!!F360!!!!!!!!!!
S!N13950471!D15!1!@tida01606_powercard_0.schematic1(sch_1):ins13950571@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_D1G2Z1!!!F359!!!!!!!!!!
S!N13950475!D15!2!@tida01606_powercard_0.schematic1(sch_1):ins13950571@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_D1G2Z1!!!F359!!!!!!!!!!
S!VINV_B!D15!3!@tida01606_powercard_0.schematic1(sch_1):ins13950571@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_D1G2Z1!!!F359!!!!!!!!!!
S!N13951421!D17!1!@tida01606_powercard_0.schematic1(sch_1):ins13951521@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_D1G2Z1!!!F358!!!!!!!!!!
S!N13951425!D17!2!@tida01606_powercard_0.schematic1(sch_1):ins13951521@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_D1G2Z1!!!F358!!!!!!!!!!
S!VINV_C!D17!3!@tida01606_powercard_0.schematic1(sch_1):ins13951521@jdiode.\d1g2z1.normal\(chips)!D1G2Z1_SOT23_TL431_D1G2Z1!!!F358!!!!!!!!!!
S!N13938639!D3!2!@tida01606_powercard_0.schematic1(sch_1):ins13938059@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F349!!!!!!!!!!
S!N139380451!D3!1!@tida01606_powercard_0.schematic1(sch_1):ins13938059@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F349!!!!!!!!!!
S!N13942026!D6!2!@tida01606_powercard_0.schematic1(sch_1):ins13941954@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F348!!!!!!!!!!
S!N139419481!D6!1!@tida01606_powercard_0.schematic1(sch_1):ins13941954@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F348!!!!!!!!!!
S!N13942443!D7!2!@tida01606_powercard_0.schematic1(sch_1):ins13942375@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F347!!!!!!!!!!
S!N14375392!D7!1!@tida01606_powercard_0.schematic1(sch_1):ins13942375@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F347!!!!!!!!!!
S!N13942871!D8!2!@tida01606_powercard_0.schematic1(sch_1):ins13942803@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F346!!!!!!!!!!
S!N139427971!D8!1!@tida01606_powercard_0.schematic1(sch_1):ins13942803@discrete.\diode.normal\(chips)!DIODE_DO214AB_B160-13-F!!!F346!!!!!!!!!!
S!GND!J27!1!@tida01606_powercard_0.schematic1(sch_1):ins13976783@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F300!!!!!!!!!!
S!N13976832!J27!2!@tida01606_powercard_0.schematic1(sch_1):ins13976783@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F300!!!!!!!!!!
S!GND!J29!1!@tida01606_powercard_0.schematic1(sch_1):ins13977471@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F299!!!!!!!!!!
S!N13977513!J29!2!@tida01606_powercard_0.schematic1(sch_1):ins13977471@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F299!!!!!!!!!!
S!GND!J30!1!@tida01606_powercard_0.schematic1(sch_1):ins13977981@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F298!!!!!!!!!!
S!N13978023!J30!2!@tida01606_powercard_0.schematic1(sch_1):ins13977981@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F298!!!!!!!!!!
S!DC-!J35!1!@tida01606_powercard_0.schematic1(sch_1):ins13946380@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F297!!!!!!!!!!
S!DC-!J35!2!@tida01606_powercard_0.schematic1(sch_1):ins13946380@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F297!!!!!!!!!!
S!DC+!J36!1!@tida01606_powercard_0.schematic1(sch_1):ins13946406@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F296!!!!!!!!!!
S!DC+!J36!2!@tida01606_powercard_0.schematic1(sch_1):ins13946406@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F296!!!!!!!!!!
S!GND!J37!1!@tida01606_powercard_0.schematic1(sch_1):ins14330947@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F295!!!!!!!!!!
S!GND!J37!2!@tida01606_powercard_0.schematic1(sch_1):ins14330947@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F295!!!!!!!!!!
S!N14327656!J6!1!@tida01606_powercard_0.schematic1(sch_1):ins14327636@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F294!!!!!!!!!!
S!N14327658!J6!2!@tida01606_powercard_0.schematic1(sch_1):ins14327636@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F294!!!!!!!!!!
S!GND!J8!1!@tida01606_powercard_0.schematic1(sch_1):ins14330921@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F293!!!!!!!!!!
S!GND!J8!2!@tida01606_powercard_0.schematic1(sch_1):ins14330921@connector.\con2.normal\(chips)!CON2_SIP_2PIN_BERGSTRIP_CON2!!!F293!!!!!!!!!!
S!IIND_A_RTN!L1!1!@tida01606_powercard_0.schematic1(sch_1):ins13935101@discrete.\inductor.normal\(chips)!INDUCTOR_CONN2_HIGHAMP_340UH!!!F285!!!!!!!!!!
S!VSEN_A!L1!2!@tida01606_powercard_0.schematic1(sch_1):ins13935101@discrete.\inductor.normal\(chips)!INDUCTOR_CONN2_HIGHAMP_340UH!!!F285!!!!!!!!!!
S!IIND_B_RTN!L3!1!@tida01606_powercard_0.schematic1(sch_1):ins13935370@discrete.\inductor.normal\(chips)!INDUCTOR_CONN2_HIGHAMP_340UH!!!F284!!!!!!!!!!
S!VSEN_B!L3!2!@tida01606_powercard_0.schematic1(sch_1):ins13935370@discrete.\inductor.normal\(chips)!INDUCTOR_CONN2_HIGHAMP_340UH!!!F284!!!!!!!!!!
S!IIND_C_RTN!L5!1!@tida01606_powercard_0.schematic1(sch_1):ins13935497@discrete.\inductor.normal\(chips)!INDUCTOR_CONN2_HIGHAMP_340UH!!!F283!!!!!!!!!!
S!VSEN_C!L5!2!@tida01606_powercard_0.schematic1(sch_1):ins13935497@discrete.\inductor.normal\(chips)!INDUCTOR_CONN2_HIGHAMP_340UH!!!F283!!!!!!!!!!
S!5V!L10!1!@tida01606_powercard_0.schematic1(sch_1):ins14381647@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F282!!!!!!!!!!
S!N13956128!L10!2!@tida01606_powercard_0.schematic1(sch_1):ins14381647@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F282!!!!!!!!!!
S!3.3V!L13!1!@tida01606_powercard_0.schematic1(sch_1):ins14381453@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F281!!!!!!!!!!
S!N13950283!L13!2!@tida01606_powercard_0.schematic1(sch_1):ins14381453@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F281!!!!!!!!!!
S!5V!L14!1!@tida01606_powercard_0.schematic1(sch_1):ins14381673@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F280!!!!!!!!!!
S!N13957373!L14!2!@tida01606_powercard_0.schematic1(sch_1):ins14381673@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F280!!!!!!!!!!
S!3.3V!L17!1!@tida01606_powercard_0.schematic1(sch_1):ins14381699@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F279!!!!!!!!!!
S!3.3V_U9!L17!2!@tida01606_powercard_0.schematic1(sch_1):ins14381699@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F279!!!!!!!!!!
S!3.3V!L21!1!@tida01606_powercard_0.schematic1(sch_1):ins14401613@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F278!!!!!!!!!!
S!3.3V_U18!L21!2!@tida01606_powercard_0.schematic1(sch_1):ins14401613@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F278!!!!!!!!!!
S!3.3V!L23!1!@tida01606_powercard_0.schematic1(sch_1):ins14399044@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F277!!!!!!!!!!
S!3.3V_U19!L23!2!@tida01606_powercard_0.schematic1(sch_1):ins14399044@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F277!!!!!!!!!!
S!3.3V!L7!1!@tida01606_powercard_0.schematic1(sch_1):ins14381292@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F276!!!!!!!!!!
S!N13951233!L7!2!@tida01606_powercard_0.schematic1(sch_1):ins14381292@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F276!!!!!!!!!!
S!3.3V!L8!1!@tida01606_powercard_0.schematic1(sch_1):ins14381427@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F275!!!!!!!!!!
S!N13948212!L8!2!@tida01606_powercard_0.schematic1(sch_1):ins14381427@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F275!!!!!!!!!!
S!5V!L9!1!@tida01606_powercard_0.schematic1(sch_1):ins14381621@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F274!!!!!!!!!!
S!N13952073!L9!2!@tida01606_powercard_0.schematic1(sch_1):ins14381621@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279228260!!!F274!!!!!!!!!!
S!N14288675!L11!1!@tida01606_powercard_0.schematic1(sch_1):ins14429481@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_742792662!!!F273!!!!!!!!!!
S!N14288687!L11!2!@tida01606_powercard_0.schematic1(sch_1):ins14429481@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_742792662!!!F273!!!!!!!!!!
S!N14289456!L12!1!@tida01606_powercard_0.schematic1(sch_1):ins14437109@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_742792662!!!F272!!!!!!!!!!
S!N14289468!L12!2!@tida01606_powercard_0.schematic1(sch_1):ins14437109@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_742792662!!!F272!!!!!!!!!!
S!N14292928!L15!1!@tida01606_powercard_0.schematic1(sch_1):ins14434646@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_742792662!!!F271!!!!!!!!!!
S!N14292940!L15!2!@tida01606_powercard_0.schematic1(sch_1):ins14434646@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_742792662!!!F271!!!!!!!!!!
S!+12V!L19!1!@tida01606_powercard_0.schematic1(sch_1):ins14313253@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279221111!!!F269!!!!!!!!!!
S!N14311324!L19!2!@tida01606_powercard_0.schematic1(sch_1):ins14313253@tida01606_powercard_0.\varistor_0.normal\(chips)!VARISTOR_0_RES0603_74279221111!!!F269!!!!!!!!!!
S!N13938639!Q15!2!@tida01606_powercard_0.schematic1(sch_1):ins13938157@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F259!!!!!!!!!!
S!N13938639!Q15!4!@tida01606_powercard_0.schematic1(sch_1):ins13938157@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F259!!!!!!!!!!
S!N13938962!Q15!1!@tida01606_powercard_0.schematic1(sch_1):ins13938157@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F259!!!!!!!!!!
S!GND!Q15!3!@tida01606_powercard_0.schematic1(sch_1):ins13938157@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F259!!!!!!!!!!
S!N13942026!Q16!2!@tida01606_powercard_0.schematic1(sch_1):ins14004652@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F258!!!!!!!!!!
S!N13942026!Q16!4!@tida01606_powercard_0.schematic1(sch_1):ins14004652@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F258!!!!!!!!!!
S!N13942078!Q16!1!@tida01606_powercard_0.schematic1(sch_1):ins14004652@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F258!!!!!!!!!!
S!GND!Q16!3!@tida01606_powercard_0.schematic1(sch_1):ins14004652@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F258!!!!!!!!!!
S!N13942443!Q17!2!@tida01606_powercard_0.schematic1(sch_1):ins14004730@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F257!!!!!!!!!!
S!N13942443!Q17!4!@tida01606_powercard_0.schematic1(sch_1):ins14004730@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F257!!!!!!!!!!
S!N13942499!Q17!1!@tida01606_powercard_0.schematic1(sch_1):ins14004730@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F257!!!!!!!!!!
S!GND!Q17!3!@tida01606_powercard_0.schematic1(sch_1):ins14004730@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F257!!!!!!!!!!
S!N13942871!Q18!2!@tida01606_powercard_0.schematic1(sch_1):ins14004808@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F256!!!!!!!!!!
S!N13942871!Q18!4!@tida01606_powercard_0.schematic1(sch_1):ins14004808@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F256!!!!!!!!!!
S!N13942927!Q18!1!@tida01606_powercard_0.schematic1(sch_1):ins14004808@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F256!!!!!!!!!!
S!GND!Q18!3!@tida01606_powercard_0.schematic1(sch_1):ins14004808@tida01606_powercard_0.\irf1010e/to_1.normal\(chips)!IRF1010E/TO_1_SOT223_4_NDT3055L!!!F256!!!!!!!!!!
S!N137078090!R1!1!@tida01606_powercard_0.schematic1(sch_1):ins13707799@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F247!!!!!!!!!!
S!DC+!R1!2!@tida01606_powercard_0.schematic1(sch_1):ins13707799@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F247!!!!!!!!!!
S!N137089410!R10!1!@tida01606_powercard_0.schematic1(sch_1):ins13708931@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F246!!!!!!!!!!
S!PGND!R10!2!@tida01606_powercard_0.schematic1(sch_1):ins13708931@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F246!!!!!!!!!!
S!N137089890!R12!1!@tida01606_powercard_0.schematic1(sch_1):ins13708979@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F245!!!!!!!!!!
S!N137089250!R12!2!@tida01606_powercard_0.schematic1(sch_1):ins13708979@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F245!!!!!!!!!!
S!N137090050!R13!1!@tida01606_powercard_0.schematic1(sch_1):ins13708995@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F244!!!!!!!!!!
S!N137089410!R13!2!@tida01606_powercard_0.schematic1(sch_1):ins13708995@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F244!!!!!!!!!!
S!DC-!R14!1!@tida01606_powercard_0.schematic1(sch_1):ins13709043@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F243!!!!!!!!!!
S!N137089890!R14!2!@tida01606_powercard_0.schematic1(sch_1):ins13709043@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F243!!!!!!!!!!
S!DC-!R15!1!@tida01606_powercard_0.schematic1(sch_1):ins13709059@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F242!!!!!!!!!!
S!N137090050!R15!2!@tida01606_powercard_0.schematic1(sch_1):ins13709059@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F242!!!!!!!!!!
S!N137078690!R180!1!@tida01606_powercard_0.schematic1(sch_1):ins13707859@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F241!!!!!!!!!!
S!DC+!R180!2!@tida01606_powercard_0.schematic1(sch_1):ins13707859@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F241!!!!!!!!!!
S!N137078950!R181!1!@tida01606_powercard_0.schematic1(sch_1):ins13707885@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F240!!!!!!!!!!
S!DC+!R181!2!@tida01606_powercard_0.schematic1(sch_1):ins13707885@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F240!!!!!!!!!!
S!N137079830!R182!1!@tida01606_powercard_0.schematic1(sch_1):ins13707973@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F239!!!!!!!!!!
S!N137078690!R182!2!@tida01606_powercard_0.schematic1(sch_1):ins13707973@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F239!!!!!!!!!!
S!N137079990!R183!1!@tida01606_powercard_0.schematic1(sch_1):ins13707989@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F238!!!!!!!!!!
S!N137078950!R183!2!@tida01606_powercard_0.schematic1(sch_1):ins13707989@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F238!!!!!!!!!!
S!PGND!R184!1!@tida01606_powercard_0.schematic1(sch_1):ins13708077@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F237!!!!!!!!!!
S!N137079830!R184!2!@tida01606_powercard_0.schematic1(sch_1):ins13708077@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F237!!!!!!!!!!
S!PGND!R185!1!@tida01606_powercard_0.schematic1(sch_1):ins13708093@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F236!!!!!!!!!!
S!N137079990!R185!2!@tida01606_powercard_0.schematic1(sch_1):ins13708093@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F236!!!!!!!!!!
S!N137089570!R186!1!@tida01606_powercard_0.schematic1(sch_1):ins13708947@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F235!!!!!!!!!!
S!PGND!R186!2!@tida01606_powercard_0.schematic1(sch_1):ins13708947@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F235!!!!!!!!!!
S!N137089730!R187!1!@tida01606_powercard_0.schematic1(sch_1):ins13708963@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F234!!!!!!!!!!
S!PGND!R187!2!@tida01606_powercard_0.schematic1(sch_1):ins13708963@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F234!!!!!!!!!!
S!N137090210!R188!1!@tida01606_powercard_0.schematic1(sch_1):ins13709011@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F233!!!!!!!!!!
S!N137089570!R188!2!@tida01606_powercard_0.schematic1(sch_1):ins13709011@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F233!!!!!!!!!!
S!N137090370!R189!1!@tida01606_powercard_0.schematic1(sch_1):ins13709027@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F232!!!!!!!!!!
S!N137089730!R189!2!@tida01606_powercard_0.schematic1(sch_1):ins13709027@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F232!!!!!!!!!!
S!DC-!R190!1!@tida01606_powercard_0.schematic1(sch_1):ins13709075@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F231!!!!!!!!!!
S!N137090210!R190!2!@tida01606_powercard_0.schematic1(sch_1):ins13709075@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F231!!!!!!!!!!
S!DC-!R191!1!@tida01606_powercard_0.schematic1(sch_1):ins13709095@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F230!!!!!!!!!!
S!N137090370!R191!2!@tida01606_powercard_0.schematic1(sch_1):ins13709095@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F230!!!!!!!!!!
S!N137078430!R2!1!@tida01606_powercard_0.schematic1(sch_1):ins13707833@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F229!!!!!!!!!!
S!DC+!R2!2!@tida01606_powercard_0.schematic1(sch_1):ins13707833@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F229!!!!!!!!!!
S!N137079510!R3!1!@tida01606_powercard_0.schematic1(sch_1):ins13707941@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F228!!!!!!!!!!
S!N137078090!R3!2!@tida01606_powercard_0.schematic1(sch_1):ins13707941@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F228!!!!!!!!!!
S!N137079670!R4!1!@tida01606_powercard_0.schematic1(sch_1):ins13707957@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F227!!!!!!!!!!
S!N137078430!R4!2!@tida01606_powercard_0.schematic1(sch_1):ins13707957@discrete.\resistor.normal\(chips)!RESISTOR_RES2010N_510K 2010 5%!!!F227!!!!!!!!!!
